,end_time,altitude_loss,max_altitude,start_time,count,altitude_gain,exercise_custom_type,duration,deviceuuid,max_heart_rate,max_rpm,mean_heart_rate,pkg_name,max_cadence,time_offset,mean_caloricburn_rate,incline_distance,exercise_type,decline_distance,max_speed,mean_power,max_power,mean_rpm,calorie,mean_cadence,mean_speed,update_time,min_altitude,min_heart_rate,count_type,live_data,max_caloricburn_rate,custom,comment,additional,distance,datauuid,create_time
64,2018-02-01 08:20:00.000,,,2018-02-01 07:50:00.000,0.0,,,1800000,jQfnryI8/B,,,,com.sec.android.app.shealth,,UTC-0400,,,14001,,,,,,252.0,,0.0,2018-02-01 08:20:35.543,,,30004.0,,,,,,0.0,338d3fb9-e106-409a-b3f3-4b4b2d7e296f,2018-02-01 08:20:32.905
65,2018-03-05 18:44:12.000,,,2018-03-05 18:30:19.000,,,,833878,jQfnryI8/B,,,,com.sec.android.app.shealth,,UTC-0400,,,1001,,1.6666666,,,,71.5,,1.182691,2018-03-05 19:40:46.205,,,,345051d4-7353-47e9-9ebf-3dde8d3f83be.live_data.json,,,,,986.2200300000001,345051d4-7353-47e9-9ebf-3dde8d3f83be,2018-03-05 19:40:46.205
66,2018-04-27 08:53:47.804,,,2018-04-27 08:22:21.669,,,,1886135,F/D7+hL5E5,0.0,,0.0,com.sec.android.app.shealth,0.0,UTC-0300,,,1001,,1.4722222,,,,130.44,0.0,1.1855159,2018-04-27 08:54:49.746,,0.0,,34a700ed-499e-2e9c-38b5-687f1de1afbd.live_data.json,,,,,2184.625,34a700ed-499e-2e9c-38b5-687f1de1afbd,2018-04-27 08:54:49.746
67,2018-01-29 08:10:26.000,,,2018-01-29 07:59:07.000,,,,679096,jQfnryI8/B,,,,com.sec.android.app.shealth,,UTC-0400,,,1001,,1.5833334,,,,51.76,,1.2375128,2018-01-29 08:27:44.404,,,,355e07ca-bd50-41d3-af2d-d59fc8c94306.live_data.json,,,,,840.39,355e07ca-bd50-41d3-af2d-d59fc8c94306,2018-01-29 08:27:44.404
68,2018-03-28 17:28:47.917,,,2018-03-28 17:15:03.895,,,,824022,F/D7+hL5E5,0.0,,0.0,com.sec.android.app.shealth,0.0,UTC-0300,,,1001,,1.5555556000000001,,,,48.12,0.0,1.1956755,2018-03-28 17:29:49.319,,0.0,,3694d2fd-4f55-a3f2-e511-cb8b08398bcc.live_data.json,,,,,741.04,3694d2fd-4f55-a3f2-e511-cb8b08398bcc,2018-03-28 17:29:49.319
69,2018-04-09 19:11:03.625,,,2018-04-09 18:58:34.669,,,,748956,F/D7+hL5E5,0.0,,0.0,com.sec.android.app.shealth,0.0,UTC-0300,,,1001,,1.5555556000000001,,,,47.13,0.0,1.2339924999999998,2018-04-09 19:12:03.446,,0.0,,38e9eeb6-6d18-6fb5-cb89-86dc1ad12642.live_data.json,,,,,819.06,38e9eeb6-6d18-6fb5-cb89-86dc1ad12642,2018-04-09 19:12:03.446
70,2018-03-30 18:40:31.687,,,2018-03-30 18:26:34.569,,,,837118,F/D7+hL5E5,0.0,,0.0,com.sec.android.app.shealth,0.0,UTC-0300,,,1001,,1.6666666,,,,55.89,0.0,1.0919876,2018-03-30 18:41:32.400,,0.0,,3a27bd85-444b-a887-8a72-915f7731e2e6.live_data.json,,,,,880.6,3a27bd85-444b-a887-8a72-915f7731e2e6,2018-03-30 18:41:32.400
71,2018-03-21 17:16:51.419,,,2018-03-21 17:04:24.897,,,,746522,F/D7+hL5E5,0.0,,0.0,com.sec.android.app.shealth,0.0,UTC-0300,,,1001,,1.6059787,,,,45.16,0.0,1.3628178999999998,2018-03-21 17:17:53.379,,0.0,,3b539c74-6ce6-5402-fb33-e8652d4651be.live_data.json,,,,,788.5989999999999,3b539c74-6ce6-5402-fb33-e8652d4651be,2018-03-21 17:17:53.379
72,2018-02-13 19:07:03.770,,,2018-02-13 18:55:38.242,,,,685528,F/D7+hL5E5,0.0,,0.0,com.sec.android.app.shealth,0.0,UTC-0400,,,1001,,1.6666666,,,,53.52,0.0,1.4977608999999998,2018-02-13 19:08:05.410,,0.0,,3c5e0303-e99f-ff01-d236-912c377adf4b.live_data.json,,,,,832.7,3c5e0303-e99f-ff01-d236-912c377adf4b,2018-02-13 19:08:05.410
73,2018-03-30 19:41:18.000,,,2018-03-30 19:22:00.000,,,,1158088,jQfnryI8/B,,,,com.sec.android.app.shealth,,UTC-0300,,,1001,,1.4722222,,,,79.3,,1.2902215,2018-03-30 19:43:04.300,,,,3cb8fdc0-d725-4f4b-86c5-1f8997257350.live_data.json,,,,,1494.19,3cb8fdc0-d725-4f4b-86c5-1f8997257350,2018-03-30 19:43:04.300
74,2018-03-29 07:52:00.000,,,2018-03-29 07:27:00.000,0.0,,,1500000,jQfnryI8/B,,,,com.sec.android.app.shealth,,UTC-0300,,,14001,,,,,,210.0,,0.0,2018-03-29 09:57:46.268,,,30004.0,,,,,,0.0,3cd2719b-3936-49df-a153-23d7342b5824,2018-03-29 09:57:43.456
75,2018-02-12 18:45:06.000,,,2018-02-12 18:30:10.000,,,,896806,jQfnryI8/B,,,,com.sec.android.app.shealth,,UTC-0400,,,1001,,1.8888888,,,,74.79,,1.2567712,2018-02-12 21:34:59.962,,,,3cebbacc-ca56-4ed9-87b6-dfa5d684287a.live_data.json,,,,,1127.08,3cebbacc-ca56-4ed9-87b6-dfa5d684287a,2018-02-12 21:34:59.962
76,2018-05-02 07:54:08.000,,,2018-05-02 07:43:00.000,,,,668337,jQfnryI8/B,,,,com.sec.android.app.shealth,,UTC-0300,,,1001,,1.8888888,,,,50.079997999999996,,1.2763022,2018-05-02 07:55:13.903,,,,3de321f6-309a-48af-a343-c50960d8c3c4.live_data.json,,,,,853.0,3de321f6-309a-48af-a343-c50960d8c3c4,2018-05-02 07:55:13.903
77,2018-01-06 15:32:10.879,,,2018-01-06 15:06:12.892,,,,1557987,F/D7+hL5E5,0.0,,0.0,com.sec.android.app.shealth,0.0,UTC-0400,,,1001,,2.5,,,,124.04,0.0,1.4423099,2018-01-06 15:33:10.709,,0.0,,3e4182bd-8d10-e75b-69fd-8a05f4759361.live_data.json,,,,,2046.5610000000001,3e4182bd-8d10-e75b-69fd-8a05f4759361,2018-01-06 15:33:10.709
78,2018-03-30 18:16:49.793,,,2018-03-30 17:45:27.716,,,,1882077,F/D7+hL5E5,0.0,,0.0,com.sec.android.app.shealth,0.0,UTC-0300,,,1001,,1.3611111999999999,,,,123.09,0.0,1.1177728,2018-03-30 18:17:51.329,,0.0,,3f055f81-2cfa-bfcc-93f1-4d4d1ee246aa.live_data.json,,,,,2006.862,3f055f81-2cfa-bfcc-93f1-4d4d1ee246aa,2018-03-30 18:17:51.329
79,2018-01-12 10:12:00.000,,,2018-01-12 09:42:00.000,0.0,,,1800000,jQfnryI8/B,,,,com.sec.android.app.shealth,,UTC-0400,,,14001,,,,,,252.0,,0.0,2018-01-12 10:12:32.347,,,30004.0,,,,,,0.0,3fbb937c-fe56-4a55-a131-8166d4294c28,2018-01-12 10:12:28.943
80,2018-04-19 08:05:04.549,,,2018-04-19 07:52:55.653,,,,728896,F/D7+hL5E5,0.0,,0.0,com.sec.android.app.shealth,0.0,UTC-0300,,,1001,,1.8055556000000001,,,,52.4,0.0,1.4899813999999998,2018-04-19 08:06:04.381,,0.0,,3fd7306b-4121-b14c-ec44-332fae0535c4.live_data.json,,,,,940.29,3fd7306b-4121-b14c-ec44-332fae0535c4,2018-04-19 08:06:04.381
81,2018-01-29 18:36:26.000,,,2018-01-29 18:21:38.000,,,,888986,jQfnryI8/B,,,,com.sec.android.app.shealth,,UTC-0400,,,1001,,1.6164472,,,,86.15,,1.2901216999999998,2018-01-29 20:49:28.932,,,,41e98d94-9b62-4c03-9153-af8aeb632ac4.live_data.json,,,,,1146.9,41e98d94-9b62-4c03-9153-af8aeb632ac4,2018-01-29 20:49:28.932
82,2018-03-20 19:05:46.984,,,2018-03-20 18:26:31.029,,,,2355955,F/D7+hL5E5,0.0,,0.0,com.sec.android.app.shealth,0.0,UTC-0300,,,1001,,1.5555556000000001,,,,158.02,0.0,1.1246649,2018-03-20 19:06:48.556,,0.0,,4222cee0-3d3f-c741-8ab1-789f9122c47d.live_data.json,,,,,2619.01,4222cee0-3d3f-c741-8ab1-789f9122c47d,2018-03-20 19:06:48.556
83,2018-04-27 07:53:41.629,,,2018-04-27 07:19:18.963,,,,2062666,F/D7+hL5E5,0.0,,0.0,com.sec.android.app.shealth,0.0,UTC-0300,,,1001,,1.5833334,,,,140.76,0.0,1.1911435,2018-04-27 07:54:43.562,,0.0,,426073d8-2264-ee0b-5061-d6627bff90c2.live_data.json,,,,,2331.137,426073d8-2264-ee0b-5061-d6627bff90c2,2018-04-27 07:54:43.562
84,2018-03-25 11:23:07.000,,,2018-03-25 10:27:00.000,,,,3367121,jQfnryI8/B,,,,com.sec.android.app.shealth,,UTC-0300,,,1001,,1.6388888,,,,221.59999,,1.2439468999999999,2018-03-25 11:40:47.657,,,,430653c0-1b9f-48d1-bfa8-3479d3fddd9a.live_data.json,,,,,4188.52,430653c0-1b9f-48d1-bfa8-3479d3fddd9a,2018-03-25 11:40:47.657
85,2018-01-03 15:10:20.703,,,2018-01-03 15:00:03.762,,,,616941,F/D7+hL5E5,0.0,,0.0,com.sec.android.app.shealth,0.0,UTC-0400,,,1001,,1.7688727,,,,42.75,0.0,1.4734886,2018-01-03 15:58:08.767,,0.0,,431a0edf-2c65-6d26-8101-200c9d4682a6.live_data.json,,,,,761.17,431a0edf-2c65-6d26-8101-200c9d4682a6,2018-01-03 15:11:20.405
86,2018-03-23 09:11:47.000,,,2018-03-23 08:57:18.000,,,,869372,jQfnryI8/B,,,,com.sec.android.app.shealth,,UTC-0300,,,1001,,1.5833334,,,,64.32,,1.3640537,2018-03-23 09:13:08.552,,,,43b8afe5-0e14-4c3f-bde4-c2b18e32ca90.live_data.json,,,,,1185.87,43b8afe5-0e14-4c3f-bde4-c2b18e32ca90,2018-03-23 09:13:08.552
87,2018-01-29 07:00:32.795,,,2018-01-29 06:17:17.776,,,,2590914,F/D7+hL5E5,220.0,,147.0,com.sec.android.app.shealth,0.0,UTC-0400,,0.0,0,0.0,,,,,229.699,0.0,0.0,2018-01-29 07:00:32.989,,75.0,,449dabd9-6452-565e-22c4-5b51b8f80b76.live_data.json,,,,,0.0,449dabd9-6452-565e-22c4-5b51b8f80b76,2018-01-29 07:00:32.989
88,2018-04-20 07:16:34.503,,,2018-04-20 07:06:34.503,,,,600000,F/D7+hL5E5,0.0,,0.0,com.sec.android.app.shealth,0.0,UTC-0300,,,1001,,1.4444443999999999,,,,45.0,0.0,1.3102763000000002,2018-04-20 07:47:02.556,,0.0,,459445ed-d315-abcd-205d-b5bd87110e9f.live_data.json,,,,,828.96,459445ed-d315-abcd-205d-b5bd87110e9f,2018-04-20 07:47:02.556
89,2018-04-07 08:31:05.100,,,2018-04-07 07:42:34.427,,,,2908594,F/D7+hL5E5,172.0,,124.0,com.sec.android.app.shealth,0.0,UTC-0300,,0.0,0,0.0,,,,,257.871,0.0,0.0,2018-04-07 11:29:29.927,,59.0,,45d4b9c4-5915-d259-8c88-3483e53f125d.live_data.json,,,,,0.0,45d4b9c4-5915-d259-8c88-3483e53f125d,2018-04-07 08:31:05.319
90,2018-03-12 19:51:41.016,,,2018-03-12 19:34:53.188,,,,1007828,F/D7+hL5E5,0.0,,0.0,com.sec.android.app.shealth,0.0,UTC-0300,,,1001,,1.6388888,,,,68.08,0.0,1.3497202,2018-03-12 19:52:41.395,,0.0,,4670c48b-2553-4251-7737-acc53c98785d.live_data.json,,,,,1161.96,4670c48b-2553-4251-7737-acc53c98785d,2018-03-12 19:52:41.395
91,2018-03-25 14:36:04.976,,,2018-03-25 14:24:49.722,,,,675254,F/D7+hL5E5,0.0,,0.0,com.sec.android.app.shealth,0.0,UTC-0300,,,1001,,1.5833334,,,,42.31,0.0,1.326411,2018-03-25 14:37:06.350,,0.0,,46aef790-6e2c-eee3-3503-88bcc2938773.live_data.json,,,,,747.112,46aef790-6e2c-eee3-3503-88bcc2938773,2018-03-25 14:37:06.350
92,2018-03-25 11:21:16.908,,,2018-03-25 10:24:46.419,,,,3390489,F/D7+hL5E5,0.0,,0.0,com.sec.android.app.shealth,0.0,UTC-0300,,,1001,,1.5833334,,,,215.08,0.0,1.0645854,2018-03-25 11:22:18.489,,0.0,,47c8f457-b61c-3acd-b7f1-7265ccf67107.live_data.json,,,,,3446.305,47c8f457-b61c-3acd-b7f1-7265ccf67107,2018-03-25 11:22:18.489
93,2018-03-27 21:09:29.000,,,2018-03-27 20:56:00.000,,,,809117,jQfnryI8/B,,,,com.sec.android.app.shealth,,UTC-0300,,,1001,,1.8055556000000001,,,,63.15,,1.3346648,2018-03-27 21:13:39.344,,,,480e8fb9-5b7f-4729-aa8b-651e0a9a1d34.live_data.json,,,,,1079.9,480e8fb9-5b7f-4729-aa8b-651e0a9a1d34,2018-03-27 21:13:39.344
94,2018-01-31 21:08:03.000,,,2018-01-31 20:53:00.000,,,,903084,jQfnryI8/B,,,,com.sec.android.app.shealth,,UTC-0400,,,1001,,2.0277776999999997,,,,66.11,,1.2352451,2018-02-01 08:06:43.198,,,,48a7d2cd-4ded-4c1d-bc22-21e774551d0a.live_data.json,,,,,1115.53,48a7d2cd-4ded-4c1d-bc22-21e774551d0a,2018-02-01 08:06:43.198
95,2018-03-23 08:51:42.776,,,2018-03-23 08:20:21.822,,,,1880954,F/D7+hL5E5,0.0,,0.0,com.sec.android.app.shealth,0.0,UTC-0300,,,1001,,1.75,,,,123.33,0.0,1.1152102,2018-03-23 08:52:43.364,,0.0,,49af556d-4637-ba5a-8fea-d6c63bfb8004.live_data.json,,,,,2001.509,49af556d-4637-ba5a-8fea-d6c63bfb8004,2018-03-23 08:52:43.364
96,2018-04-09 07:43:17.000,,,2018-04-09 07:32:15.000,,,,662062,jQfnryI8/B,,,,com.sec.android.app.shealth,,UTC-0300,,,1001,,1.4722222,,,,50.98,,1.320526,2018-04-09 07:44:16.550,,,,4c0b1e09-e02d-4356-9364-9c8b3a2e93ca.live_data.json,,,,,874.27,4c0b1e09-e02d-4356-9364-9c8b3a2e93ca,2018-04-09 07:44:16.550
97,2018-02-28 07:20:39.444,,,2018-02-28 06:20:00.314,,,,3639221,F/D7+hL5E5,154.0,,122.0,com.sec.android.app.shealth,0.0,UTC-0400,,0.0,0,0.0,,,,,322.664,0.0,0.0,2018-02-28 17:56:45.013,,84.0,,4dc2bdfd-3daf-3d7e-43bf-516d9cd9fa37.live_data.json,,,,,0.0,4dc2bdfd-3daf-3d7e-43bf-516d9cd9fa37,2018-02-28 07:20:39.628
98,2018-03-20 07:26:00.000,,,2018-03-20 07:06:00.000,0.0,,,1200000,jQfnryI8/B,,,,com.sec.android.app.shealth,,UTC-0300,,,14001,,,,,,168.0,,0.0,2018-03-20 12:36:39.345,,,30004.0,,,,,,0.0,501cd2cb-26bd-4caf-b02d-f91a7500eeb0,2018-03-20 12:36:35.187
99,2018-03-16 20:05:41.508,,,2018-03-16 19:53:17.372,,,,744136,F/D7+hL5E5,0.0,,0.0,com.sec.android.app.shealth,0.0,UTC-0300,,,1001,,1.7222221999999998,,,,54.16,0.0,1.5334281,2018-03-16 20:06:41.393,,0.0,,5288e7a9-7915-4fec-4f4e-e4b860e9752f.live_data.json,,,,,898.7,5288e7a9-7915-4fec-4f4e-e4b860e9752f,2018-03-16 20:06:41.393
100,2017-12-21 19:30:06.710,,,2017-12-21 19:24:51.128,,,,312012,F/D7+hL5E5,129.0,,118.0,com.sec.android.app.shealth,0.0,UTC-0700,,0.0,0,0.0,,,,,27.645,0.0,0.0,2017-12-21 19:30:06.972,,97.0,,52971f80-6947-5294-c416-95139849d0d0.live_data.json,,,,,0.0,52971f80-6947-5294-c416-95139849d0d0,2017-12-21 19:30:06.972
101,2018-02-19 16:29:49.024,,,2018-02-19 16:02:43.212,,,,1625812,F/D7+hL5E5,0.0,,0.0,com.sec.android.app.shealth,0.0,UTC-0400,,,1001,,1.6944443999999999,,,,121.0,0.0,1.4405573999999999,2018-02-19 16:30:51.052,,0.0,,53617eaf-139e-9231-b167-c35573d68837.live_data.json,,,,,2005.3310000000001,53617eaf-139e-9231-b167-c35573d68837,2018-02-19 16:30:51.052
102,2018-01-18 08:08:35.348,,,2018-01-18 07:50:53.428,,,,1061920,F/D7+hL5E5,0.0,,0.0,com.sec.android.app.shealth,0.0,UTC-0400,,,1001,,2.1540844,,,,81.13,0.0,1.5002556999999999,2018-01-18 08:09:36.304,,0.0,,53ea070f-3318-d469-8e34-e075e34fc91b.live_data.json,,,,,1269.83,53ea070f-3318-d469-8e34-e075e34fc91b,2018-01-18 08:09:36.304
103,2018-04-12 08:24:19.203,,,2018-04-12 07:35:10.786,,,,2942110,F/D7+hL5E5,191.0,,126.0,com.sec.android.app.shealth,0.0,UTC-0300,,0.0,0,0.0,,,,,260.871,0.0,0.0,2018-04-12 11:21:31.693,,95.0,,546a10cc-fc96-e1f0-b788-5c6c189b019e.live_data.json,,,,,0.0,546a10cc-fc96-e1f0-b788-5c6c189b019e,2018-04-12 08:24:19.412
104,2018-04-09 07:43:20.197,,,2018-04-09 07:32:15.202,,,,664995,F/D7+hL5E5,0.0,,0.0,com.sec.android.app.shealth,0.0,UTC-0300,,,1001,,1.7222221999999998,,,,48.53,0.0,1.5055040000000002,2018-04-09 07:44:20.383,,0.0,,54ba66f1-5f61-26bb-c13e-6ead895f9c95.live_data.json,,,,,822.488,54ba66f1-5f61-26bb-c13e-6ead895f9c95,2018-04-09 07:44:20.383
105,2018-04-19 19:36:29.110,,,2018-04-19 19:24:32.646,,,,716464,F/D7+hL5E5,0.0,,0.0,com.sec.android.app.shealth,0.0,UTC-0300,,,1001,,1.6666666,,,,53.6,0.0,1.444939,2018-04-19 19:37:30.402,,0.0,,54f5ab9b-88ec-f9d6-c6a7-74cc5d4a10b1.live_data.json,,,,,901.0419999999999,54f5ab9b-88ec-f9d6-c6a7-74cc5d4a10b1,2018-04-19 19:37:30.402
106,2018-01-29 18:39:41.821,,,2018-01-29 18:21:33.795,,,,1088026,F/D7+hL5E5,0.0,,0.0,com.sec.android.app.shealth,0.0,UTC-0400,,,1001,,1.6388888,,,,82.11,0.0,1.431059,2018-01-29 18:40:43.472,,0.0,,54fd9f83-456f-6566-db30-c161a6ec0c4d.live_data.json,,,,,1171.43,54fd9f83-456f-6566-db30-c161a6ec0c4d,2018-01-29 18:40:43.472
107,2018-03-23 08:51:27.000,,,2018-03-23 08:21:09.000,,,,1818360,jQfnryI8/B,,,,com.sec.android.app.shealth,,UTC-0300,,,1001,,1.4722222,,,,127.06,,1.3171209,2018-03-23 09:12:36.234,,,,55e5871a-317e-4c5a-98a6-1edb6d238555.live_data.json,,,,,2395.0,55e5871a-317e-4c5a-98a6-1edb6d238555,2018-03-23 09:12:36.234
108,2018-02-24 14:40:53.932,,,2018-02-24 14:23:15.309,,,,1058623,F/D7+hL5E5,0.0,,0.0,com.sec.android.app.shealth,0.0,UTC-0400,,,11007,,,,,,197.609,0.0,,2018-02-24 15:18:01.824,,0.0,,56260b4d-a6de-2edc-f2ad-4697db32a54b.live_data.json,,,,,,56260b4d-a6de-2edc-f2ad-4697db32a54b,2018-02-24 14:42:59.226
109,2018-02-16 08:27:07.537,,,2018-02-16 08:14:10.871,,,,776666,F/D7+hL5E5,0.0,,0.0,com.sec.android.app.shealth,0.0,UTC-0400,,,1001,,1.7777778000000002,,,,58.28,0.0,1.5342718000000002,2018-02-16 08:28:09.249,,0.0,,56294776-5238-97f1-0466-f24de622b7fb.live_data.json,,,,,956.092,56294776-5238-97f1-0466-f24de622b7fb,2018-02-16 08:28:09.249
110,2018-03-02 18:44:08.898,,,2018-03-02 18:30:21.655,,,,827243,F/D7+hL5E5,0.0,,0.0,com.sec.android.app.shealth,0.0,UTC-0400,,,1001,,1.5,,,,67.0,0.0,1.3732333,2018-03-02 18:45:09.339,,0.0,,56b13a77-7190-04df-353a-81ff0a8d579a.live_data.json,,,,,992.52,56b13a77-7190-04df-353a-81ff0a8d579a,2018-03-02 18:45:09.339
111,2018-03-27 08:14:50.958,,,2018-03-27 08:04:10.078,,,,640880,F/D7+hL5E5,0.0,,0.0,com.sec.android.app.shealth,0.0,UTC-0300,,,1001,,1.7777778000000002,,,,51.35,0.0,1.5324188,2018-03-27 08:15:52.256,,0.0,,579e1cde-09b9-bdf3-672f-e9044f82442e.live_data.json,,,,,829.577,579e1cde-09b9-bdf3-672f-e9044f82442e,2018-03-27 08:15:52.256
112,2016-09-24 19:13:43.659,2.2121034,525.2101,2016-09-24 18:22:47.097,,169.57321000000002,,996676,jQfnryI8/B,,,,com.sec.android.app.shealth,,UTC-0600,,789.0,13001,16.0,1.6842473999999998,,,,105.0,,0.92060304,2016-09-24 19:13:58.969,342.52325,,,57da4f6d-03c6-49df-856a-26108543c561.live_data.json,,,,,910.0,57da4f6d-03c6-49df-856a-26108543c561,2016-09-24 18:22:47.100
113,2018-04-04 21:04:07.000,,,2018-04-04 20:53:08.000,,,,659498,jQfnryI8/B,,,,com.sec.android.app.shealth,,UTC-0300,,,1001,,1.7222221999999998,,,,56.09,,1.3848866000000002,2018-04-04 21:15:01.594,,,,5890e31e-c885-4ff8-95d3-8949229dc7bd.live_data.json,,,,,913.33,5890e31e-c885-4ff8-95d3-8949229dc7bd,2018-04-04 21:15:01.594
114,2018-01-15 07:22:03.388,,,2018-01-15 06:37:22.221,,,,2677442,F/D7+hL5E5,220.0,,145.0,com.sec.android.app.shealth,0.0,UTC-0400,,0.0,0,0.0,,,,,237.31,0.0,0.0,2018-01-15 07:51:35.579,,97.0,,5930699a-3b86-c811-112e-e0d091ee6b7f.live_data.json,,,,,0.0,5930699a-3b86-c811-112e-e0d091ee6b7f,2018-01-15 07:22:03.572
115,2018-04-26 19:13:09.386,,,2018-04-26 19:02:34.070,,,,635316,F/D7+hL5E5,0.0,,0.0,com.sec.android.app.shealth,0.0,UTC-0300,,,1001,,1.7173546999999998,,,,46.54,0.0,1.4500263,2018-04-26 19:14:09.416,,0.0,,59a18ead-69b4-a635-45c6-91b0a654e155.live_data.json,,,,,705.185,59a18ead-69b4-a635-45c6-91b0a654e155,2018-04-26 19:14:09.416
116,2018-02-28 08:04:50.000,,,2018-02-28 07:53:22.000,,,,688546,jQfnryI8/B,,,,com.sec.android.app.shealth,,UTC-0400,,,1001,,1.75,,,,53.63,,1.2689494,2018-02-28 08:24:44.451,,,,5b555b5f-8ee3-4eff-a8cf-5e058f5ef00f.live_data.json,,,,,873.73,5b555b5f-8ee3-4eff-a8cf-5e058f5ef00f,2018-02-28 08:24:44.451
117,2018-04-11 08:16:35.183,,,2018-04-11 08:05:40.617,,,,654566,F/D7+hL5E5,0.0,,0.0,com.sec.android.app.shealth,0.0,UTC-0300,,,1001,,1.75,,,,46.02,0.0,1.476687,2018-04-11 08:17:36.347,,0.0,,5d281c6c-df72-87f0-0231-ab20b4685bea.live_data.json,,,,,773.18,5d281c6c-df72-87f0-0231-ab20b4685bea,2018-04-11 08:17:36.347
118,2018-03-05 18:46:45.333,,,2018-03-05 18:29:40.408,,,,1024925,F/D7+hL5E5,0.0,,0.0,com.sec.android.app.shealth,0.0,UTC-0400,,,1001,,1.8373358,,,,69.3,0.0,1.4480298999999999,2018-03-05 18:47:45.491,,0.0,,5da38523-62c1-db15-8260-48a3aa00a088.live_data.json,,,,,964.67,5da38523-62c1-db15-8260-48a3aa00a088,2018-03-05 18:47:45.491
119,2018-01-21 08:06:38.226,,,2018-01-21 07:00:39.176,,,,3957443,F/D7+hL5E5,220.0,,141.0,com.sec.android.app.shealth,0.0,UTC-0400,,0.0,0,0.0,,,,,350.847,0.0,0.0,2018-01-21 08:08:26.419,,75.0,,5e82d8c8-8e41-6624-f270-1303a04e41bb.live_data.json,,,,,0.0,5e82d8c8-8e41-6624-f270-1303a04e41bb,2018-01-21 08:06:38.394
120,2018-01-20 16:21:47.084,,,2018-01-20 16:09:52.147,,,,714937,F/D7+hL5E5,0.0,,0.0,com.sec.android.app.shealth,0.0,UTC-0400,,,1001,,5.9166665,,,,44.74,0.0,1.5453851,2018-01-20 16:22:47.845,,0.0,,5e93518b-14e7-58a7-4905-55a19cb0e108.live_data.json,,,,,732.3,5e93518b-14e7-58a7-4905-55a19cb0e108,2018-01-20 16:22:47.845
121,2018-01-19 16:45:29.744,,,2018-01-19 16:30:36.604,,,,893140,F/D7+hL5E5,0.0,,0.0,com.sec.android.app.shealth,0.0,UTC-0400,,,1001,,1.6666666,,,,74.4,0.0,1.4437401,2018-01-19 16:46:29.383,,0.0,,5e95ceb8-e906-1e09-91f8-52d56971a75c.live_data.json,,,,,1045.2910000000002,5e95ceb8-e906-1e09-91f8-52d56971a75c,2018-01-19 16:46:29.383
122,2017-03-06 10:22:41.693,26.255226,152.85818,2017-03-06 10:05:28.618,2580.0,46.809795,,1018602,jQfnryI8/B,,,,com.sec.android.app.shealth,170.51129,UTC-0400,,379.0,1002,161.0,3.0824830000000003,,,,230.0,159.55493,2.8998036,2017-03-06 10:28:01.065,128.30354,,30001.0,5f2df103-4494-4c42-be3b-1d612a947145.live_data.json,,,,,2950.0,5f2df103-4494-4c42-be3b-1d612a947145,2017-03-06 10:05:28.624
123,2018-03-07 21:07:04.000,,,2018-03-07 20:54:19.000,,,,765166,jQfnryI8/B,,,,com.sec.android.app.shealth,,UTC-0400,,,1001,,1.75,,,,62.43,,1.4031334,2018-03-07 21:08:29.132,,,,601d371f-9ff2-4407-abd0-65214a569d19.live_data.json,,,,,1073.63,601d371f-9ff2-4407-abd0-65214a569d19,2018-03-07 21:08:29.132
124,2018-01-04 08:15:05.100,,,2018-01-04 08:03:43.348,,,,681752,F/D7+hL5E5,0.0,,0.0,com.sec.android.app.shealth,0.0,UTC-0400,,,1001,,1.5,,,,51.26,0.0,1.4034014,2018-01-04 08:16:06.221,,0.0,,63f6efdf-aab4-22fb-da07-a82094c5f84b.live_data.json,,,,,860.15,63f6efdf-aab4-22fb-da07-a82094c5f84b,2018-01-04 08:16:06.221
125,2018-04-03 08:46:00.000,,,2018-04-03 08:16:00.000,0.0,,,1800000,jQfnryI8/B,,,,com.sec.android.app.shealth,,UTC-0300,,,14001,,,,,,252.0,,0.0,2018-04-03 08:46:23.366,,,30004.0,,,,,,0.0,640fd042-0d99-465d-bf33-4ace0680e9a7,2018-04-03 08:46:20.839
126,2018-01-23 09:54:04.671,,,2018-01-23 09:06:35.466,,,,2846944,F/D7+hL5E5,181.0,,150.0,com.sec.android.app.shealth,0.0,UTC-0400,,0.0,0,0.0,,,,,252.37900000000002,0.0,0.0,2018-01-23 09:56:39.495,,102.0,,668dd63c-29f7-00e7-020e-7d760e75ba66.live_data.json,,,Azi,,0.0,668dd63c-29f7-00e7-020e-7d760e75ba66,2018-01-23 09:54:04.924
127,2018-03-01 16:42:12.882,,,2018-03-01 16:29:57.010,,,,735872,F/D7+hL5E5,0.0,,0.0,com.sec.android.app.shealth,0.0,UTC-0400,,,0,,,,,,56.89,0.0,,2018-03-01 16:43:14.244,,0.0,,6697468b-85c9-679f-c351-48c2fc047b04.live_data.json,,,,,,6697468b-85c9-679f-c351-48c2fc047b04,2018-03-01 16:43:14.244
128,2018-03-30 18:41:31.000,,,2018-03-30 18:30:01.000,,,,690909,jQfnryI8/B,,,,com.sec.android.app.shealth,,UTC-0300,,,1001,,2.0555556,,,,44.0,,1.2070476,2018-03-30 18:42:42.251,,,,66b1f069-d6b1-43c6-b277-cc221fa06b1f.live_data.json,,,,,833.96,66b1f069-d6b1-43c6-b277-cc221fa06b1f,2018-03-30 18:42:42.251
